"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 14 16:05:53 GMT 2024","Sun Apr 14 16:06:18 GMT 2024","24716","tests.frontend","test_e2e_create_build_conf","","","","Проверка создания копии билд конфигурации с невалидным id","Негативный тест проверяет создания копии билд конфигурации с невалидным id ."
"passed","Sun Apr 14 16:11:41 GMT 2024","Sun Apr 14 16:12:04 GMT 2024","23238","tests.frontend","test_e2e_critical_user_flow","","","","Проверка создания проекта, билд конфигурации с последующим запуском","Позитивный тест проверяет критический юзер флоу от создания проекта до запуска билда."
"passed","Sun Apr 14 16:04:17 GMT 2024","Sun Apr 14 16:04:37 GMT 2024","20169","tests.frontend","test_e2e_create_build_conf","","","","Проверка создания билд конфигурации с пустыми обязательными полями, невалидным id, с уже существующим именем билд конфигурации","Негативный тест проверяет создание билд конфигурации с пустыми обязательными полями, невалидным id, с уже существующим именем билд конфигурации."
"passed","Sun Apr 14 15:58:11 GMT 2024","Sun Apr 14 15:58:12 GMT 2024","163","tests.backend","test_create_build_conf","TestBuildConfCreateWithAlreadyUsedIdAndName","","","Проверка создания билд конфигурации с уже существующим ""name"" билд конфигурации","Негативный тест проверяет создание билд конфигурации с уже существующим ""name"" билд конфигурации."
"passed","Sun Apr 14 15:58:10 GMT 2024","Sun Apr 14 15:58:10 GMT 2024","106","tests.backend","test_create_build_conf","TestBuildConfCreateWithoutObligatoryFields","","","Проверка создания билд конфигурации с пустым полем ""steps""","Тест проверяет создание билд конфигурации с пустым полем ""steps""."
"passed","Sun Apr 14 15:58:04 GMT 2024","Sun Apr 14 15:58:05 GMT 2024","1219","tests.backend","test_create_build_conf","TestBuildCreateWithInvalidData","","","Проверка создания билд конфигурации с пустым полем ""id""","Негативный тест создание билд конфигурации с пустым полем ""id""."
"passed","Sun Apr 14 15:58:17 GMT 2024","Sun Apr 14 15:58:17 GMT 2024","51","tests.backend","test_create_project","TestProjectCreateWithTheSameData","","","Проверка создания проекта с уже существующим ""id"" другого проекта","Негативный тест проверяет создание нового проекта с уже существующим ""id"" другого проекта""."
"passed","Sun Apr 14 15:58:09 GMT 2024","Sun Apr 14 15:58:09 GMT 2024","81","tests.backend","test_create_build_conf","TestBuildCreateWithInvalidData","","","Проверка создания билд конфигурации с невалидными данными в поле ""project_id""","Негативный тест создание билд конфигурации с невалидными данными в поле ""project_id""."
"passed","Sun Apr 14 16:08:18 GMT 2024","Sun Apr 14 16:08:37 GMT 2024","19052","tests.frontend","test_e2e_create_project","","","","Изменение данных проекта с использованием невалидного id с последующим корректным его изменением","Флоу из негативный теста по изменению проекта с невалидным id с последующим корректным его изменением."
"passed","Sun Apr 14 15:58:15 GMT 2024","Sun Apr 14 15:58:15 GMT 2024","31","tests.backend","test_create_project","TestProjectCreateWithInvalidData","","","Проверка создания проекта с пустым полем ""id""","Негативный тест проверяет создание нового проекта с пустым полем ""id""."
