"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 07 10:31:47 GMT 2024","Mon Oct 07 10:31:47 GMT 2024","21","tests.backend","test_create_project","TestProjectCreateWithInvalidData","","","Check if a project is created with an empty ""parentProject"" field","Negative test checks creation of a new project with empty ""parentProject"" field."
"passed","Mon Oct 07 10:31:47 GMT 2024","Mon Oct 07 10:31:47 GMT 2024","29","tests.backend","test_create_project","TestProjectCreateWithInvalidData","","","Check for project creation with invalid data in the ""parentProject"" field","Negative test checks creation of a new project with invalid data in the ""parentProject"" field."
"passed","Mon Oct 07 10:31:43 GMT 2024","Mon Oct 07 10:31:43 GMT 2024","316","tests.backend","test_create_build_conf","TestBuildConfCopy","","","Check the copying of the build configuration","The test checks copying of the build configuration to the current project""."
"passed","Mon Oct 07 10:40:15 GMT 2024","Mon Oct 07 10:40:24 GMT 2024","9063","tests.frontend","test_e2e_create_project","","","","Check the creation of the first project","Positive test checks Create the first project in the account."
"passed","Mon Oct 07 10:31:35 GMT 2024","Mon Oct 07 10:31:36 GMT 2024","94","tests.backend","test_create_build_conf","TestBuildCreateWithInvalidData","","","Check for creation of build configuration with invalid data in the ""id"" field","Negative test creating a build configuration with invalid data in the ""id"" field."
"passed","Mon Oct 07 10:31:40 GMT 2024","Mon Oct 07 10:31:40 GMT 2024","116","tests.backend","test_create_build_conf","TestBuildConfCreateWithoutObligatoryFields","","","Check the creation of a build configuration with an empty ""steps"" field","The test checks the creation of a build configuration with an empty ""steps"" field."
"passed","Mon Oct 07 10:31:41 GMT 2024","Mon Oct 07 10:31:42 GMT 2024","96","tests.backend","test_create_build_conf","TestBuildConfCreateWithAlreadyUsedIdAndName","","","Check creation of build configuration with already existing ""name"" build configuration","Negative test checks creation of build configuration with already existing ""name"" build configuration."
"passed","Mon Oct 07 10:31:48 GMT 2024","Mon Oct 07 10:31:48 GMT 2024","36","tests.backend","test_create_project","TestProjectCreateWithVariantData","","","Check if project is created with boolean value ""False"" in ""copyAllAssociatedSettings""","The test checks the creation of a new project with a boolean value of ""False"" in ""copyAllAssociatedSettings""."
"passed","Mon Oct 07 10:31:46 GMT 2024","Mon Oct 07 10:31:46 GMT 2024","29","tests.backend","test_create_project","TestProjectCreateWithInvalidData","","","Check for project creation with invalid data in the ""id"" field","Negative test checks creation of a new project with invalid data in the ""id"" field."
"passed","Mon Oct 07 10:31:41 GMT 2024","Mon Oct 07 10:31:41 GMT 2024","182","tests.backend","test_create_build_conf","TestBuildConfCreateWithAlreadyUsedIdAndName","","","Check creation of build configuration with already existing ""name"" build configuration","Negative test checks creation of build configuration with already existing ""name"" build configuration."
"passed","Mon Oct 07 10:31:47 GMT 2024","Mon Oct 07 10:31:47 GMT 2024","22","tests.backend","test_create_project","TestProjectCreateWithInvalidData","","","Check if a project is created with an empty ""parentProject"" field","Negative test checks creation of a new project with empty ""parentProject"" field."
"passed","Mon Oct 07 10:31:42 GMT 2024","Mon Oct 07 10:31:42 GMT 2024","89","tests.backend","test_create_build_conf","TestBuildConfCreateWithAlreadyUsedIdAndName","","","Check creation of build configuration with already existing ""name"" build configuration","Negative test checks creation of build configuration with already existing ""name"" build configuration."
"passed","Mon Oct 07 10:31:48 GMT 2024","Mon Oct 07 10:31:49 GMT 2024","70","tests.backend","test_create_project","TestProjectCreateWithTheSameData","","","Check if a project is created with an existing ""id"" of another project","A negative test checks the creation of a new project with an existing ""id"" of another project""."
"broken","Mon Oct 07 10:39:05 GMT 2024","Mon Oct 07 10:39:27 GMT 2024","22156","tests.frontend","test_e2e_create_build_conf","","","","Check for creation of a copy of a build configuration with an invalid id","Negative test checks for creating a copy of a build configuration with an invalid id."
"passed","Mon Oct 07 10:43:12 GMT 2024","Mon Oct 07 10:43:20 GMT 2024","7627","tests.frontend","test_e2e_create_project","","","","Check if a project copy is created with an empty ""id"" field","A negative test checks the creation of a copy of a new project with an empty ""id"" field.."
"passed","Mon Oct 07 10:31:49 GMT 2024","Mon Oct 07 10:31:49 GMT 2024","122","tests.backend","test_create_project","TestProjectCopy","","","Check if a project is copied from an existing project","The test checks the creation of a new project based on an existing project by copying""."
"passed","Mon Oct 07 10:31:47 GMT 2024","Mon Oct 07 10:31:47 GMT 2024","23","tests.backend","test_create_project","TestProjectCreateWithInvalidData","","","Check for project creation with invalid data in the ""parentProject"" field","Negative test checks creation of a new project with invalid data in the ""parentProject"" field."
"passed","Mon Oct 07 10:35:28 GMT 2024","Mon Oct 07 10:36:03 GMT 2024","35194","tests.backend","test_user_critical_flow","TestProjectCreate","","","Check the user flow for creating a project, building a configuration and launching it","The test checks the creation of a new project and its appearance in the general list of projects."
"passed","Mon Oct 07 10:31:46 GMT 2024","Mon Oct 07 10:31:47 GMT 2024","41","tests.backend","test_create_project","TestProjectCreateWithInvalidData","","","Check for project creation with invalid data in the ""id"" field","Negative test checks creation of a new project with invalid data in the ""id"" field."
"passed","Mon Oct 07 10:31:37 GMT 2024","Mon Oct 07 10:31:37 GMT 2024","93","tests.backend","test_create_build_conf","TestBuildCreateWithInvalidData","","","Check for creation of build configuration with invalid data in the ""id"" field","Negative test creating a build configuration with invalid data in the ""id"" field."
"passed","Mon Oct 07 10:31:38 GMT 2024","Mon Oct 07 10:31:38 GMT 2024","103","tests.backend","test_create_build_conf","TestBuildCreateWithInvalidData","","","Check the creation of a build configuration with an empty ""name"" field","Negative test creating a build configuration with an empty ""name"" field."
"passed","Mon Oct 07 10:31:47 GMT 2024","Mon Oct 07 10:31:47 GMT 2024","22","tests.backend","test_create_project","TestProjectCreateWithInvalidData","","","Check if a project is created with an empty ""name"" field","The negative test checks the creation of a new project with an empty ""name"" field.."
"passed","Mon Oct 07 10:43:21 GMT 2024","Mon Oct 07 10:43:58 GMT 2024","36823","tests.frontend","test_e2e_critical_user_flow","","","","Check the creation of the project, building the configuration and then launching it","Positive test checks Critical user flow from project creation to build launch."
"failed","Mon Oct 07 10:38:49 GMT 2024","Mon Oct 07 10:39:04 GMT 2024","14883","tests.frontend","test_e2e_create_build_conf","","","","Check the creation of a copy of the build configuration with a change in the build configuration id","A positive test checks for creating a copy of the build configuration with a change in the build configuration id."
"broken","Mon Oct 07 10:45:42 GMT 2024","Mon Oct 07 10:45:57 GMT 2024","15439","tests.frontend","test_e2e_run_build_conf","","","","Check the creation of build configuration steps and then running it","A negative test checks the configuration build steps and then runs it and displays an error.."
"passed","Mon Oct 07 10:31:47 GMT 2024","Mon Oct 07 10:31:47 GMT 2024","45","tests.backend","test_create_project","TestProjectCreateWithVariantData","","","Check if project is created with boolean value ""False"" in ""copyAllAssociatedSettings""","The test checks the creation of a new project with a boolean value of ""False"" in ""copyAllAssociatedSettings""."
"passed","Mon Oct 07 10:31:39 GMT 2024","Mon Oct 07 10:31:39 GMT 2024","91","tests.backend","test_create_build_conf","TestBuildCreateWithInvalidData","","","Check for creation of build configuration with invalid data in the ""project_id"" field","Negative test creating a build configuration with invalid data in the ""project_id"" field."
"passed","Mon Oct 07 10:41:51 GMT 2024","Mon Oct 07 10:42:03 GMT 2024","11851","tests.frontend","test_e2e_create_project","","","","Change project data using an invalid id and then changing it correctly","Flow from a negative test on changing a project with an invalid id followed by its correct change."
"passed","Mon Oct 07 10:31:46 GMT 2024","Mon Oct 07 10:31:46 GMT 2024","33","tests.backend","test_create_project","TestProjectCreateWithInvalidData","","","Check  if a project is created with an empty ""id"" field","Negative test checks creation of a new project with empty ""id"" field."
"failed","Mon Oct 07 10:38:29 GMT 2024","Mon Oct 07 10:38:46 GMT 2024","17579","tests.frontend","test_e2e_create_build_conf","","","","Check the creation of a copy of the build configuration with a change in the build configuration id","A positive test checks for creating a copy of the build configuration with a change in the build configuration id."
"passed","Mon Oct 07 10:31:51 GMT 2024","Mon Oct 07 10:31:51 GMT 2024","102","tests.backend","test_create_project","TestProjectCreateAndDelete","","","Check a request for information about a remote project","The test checks the creation of a new project, its deletion and obtaining information about the deleted project""."
"passed","Mon Oct 07 10:31:47 GMT 2024","Mon Oct 07 10:31:47 GMT 2024","23","tests.backend","test_create_project","TestProjectCreateWithInvalidData","","","Check for project creation with invalid data in the ""parentProject"" field","Negative test checks creation of a new project with invalid data in the ""parentProject"" field."
"passed","Mon Oct 07 10:43:00 GMT 2024","Mon Oct 07 10:43:10 GMT 2024","9591","tests.frontend","test_e2e_create_project","","","","Check if a project copy is created with an empty ""id"" field","A negative test checks the creation of a copy of a new project with an empty ""id"" field.."
"passed","Mon Oct 07 10:31:49 GMT 2024","Mon Oct 07 10:31:50 GMT 2024","70","tests.backend","test_create_project","TestProjectCopy","","","Check for copying a project with an unknown project id","Negative test checks creation of new project by copying using non-existent project id""."
"passed","Mon Oct 07 10:31:37 GMT 2024","Mon Oct 07 10:31:37 GMT 2024","91","tests.backend","test_create_build_conf","TestBuildCreateWithInvalidData","","","Check for creation of build configuration with invalid data in the ""id"" field","Negative test creating a build configuration with invalid data in the ""id"" field."
"passed","Mon Oct 07 10:32:52 GMT 2024","Mon Oct 07 10:33:52 GMT 2024","60271","tests.backend","test_run_build_conf","TestRunBuildConfSeveralTimes","","","Check if the same build configuration is run multiple times","The test checks the launch of the same build configuration several times."
"passed","Mon Oct 07 10:31:48 GMT 2024","Mon Oct 07 10:31:48 GMT 2024","67","tests.backend","test_create_project","TestProjectCreateWithTheSameData","","","Check if a project is created with an existing ""name"" of another project","A negative test checks the creation of a new project with an existing ""name"" of another project""."
"passed","Mon Oct 07 10:44:29 GMT 2024","Mon Oct 07 10:44:52 GMT 2024","22925","tests.frontend","test_e2e_critical_user_flow","","","","Check the creation of the project, building the configuration and then launching it","Positive test checks Critical user flow from project creation to build launch."
"passed","Mon Oct 07 10:42:37 GMT 2024","Mon Oct 07 10:42:46 GMT 2024","9480","tests.frontend","test_e2e_create_project","","","","Check the creation of a copy of the project","A positive test verifies the creation of a new project based on copying from an existing one."
"passed","Mon Oct 07 10:31:46 GMT 2024","Mon Oct 07 10:31:46 GMT 2024","36","tests.backend","test_create_project","TestProjectCreateWithInvalidData","","","Check  if a project is created with an empty ""id"" field","Negative test checks creation of a new project with empty ""id"" field."
"passed","Mon Oct 07 10:31:46 GMT 2024","Mon Oct 07 10:31:46 GMT 2024","32","tests.backend","test_create_project","TestProjectCreateWithInvalidData","","","Check for project creation with invalid data in the ""id"" field","Negative test checks creation of a new project with invalid data in the ""id"" field."
"passed","Mon Oct 07 10:31:47 GMT 2024","Mon Oct 07 10:31:47 GMT 2024","22","tests.backend","test_create_project","TestProjectCreateWithInvalidData","","","Check if a project is created with an empty ""parentProject"" field","Negative test checks creation of a new project with empty ""parentProject"" field."
"passed","Mon Oct 07 10:40:26 GMT 2024","Mon Oct 07 10:40:34 GMT 2024","7130","tests.frontend","test_e2e_create_project","","","","Check the creation of the first project","Positive test checks Create the first project in the account."
"passed","Mon Oct 07 10:31:36 GMT 2024","Mon Oct 07 10:31:36 GMT 2024","228","tests.backend","test_create_build_conf","TestBuildCreateWithInvalidData","","","Check for creation of build configuration with invalid data in the ""id"" field","Negative test creating a build configuration with invalid data in the ""id"" field."
"passed","Mon Oct 07 10:31:38 GMT 2024","Mon Oct 07 10:31:39 GMT 2024","104","tests.backend","test_create_build_conf","TestBuildCreateWithInvalidData","","","Check for creation of build configuration with invalid data in the ""project_id"" field","Negative test creating a build configuration with invalid data in the ""project_id"" field."
"broken","Mon Oct 07 10:44:54 GMT 2024","Mon Oct 07 10:45:18 GMT 2024","23916","tests.frontend","test_e2e_run_build_conf","","","","Check the creation of build configuration steps and then running it","A negative test checks the configuration build steps and then runs it and displays an error.."
"passed","Mon Oct 07 10:31:34 GMT 2024","Mon Oct 07 10:31:34 GMT 2024","129","tests.backend","test_create_build_conf","TestBuildCreateWithInvalidData","","","Check the creation of a build configuration with an empty ""id"" field","Negative test creating a build configuration with an empty ""id"" field."
"passed","Mon Oct 07 10:31:45 GMT 2024","Mon Oct 07 10:31:46 GMT 2024","179","tests.backend","test_create_build_conf","TestBuildConfCreateDeleteAndGetInfo","","","Check the creation, deletion of a build configuration and obtaining information about it","The negative test checks the creation of a build configuration, its deletion and the request for information about it."
"passed","Mon Oct 07 10:31:47 GMT 2024","Mon Oct 07 10:31:47 GMT 2024","25","tests.backend","test_create_project","TestProjectCreateWithInvalidData","","","Check if a project is created with an empty ""name"" field","The negative test checks the creation of a new project with an empty ""name"" field.."
"passed","Mon Oct 07 10:31:46 GMT 2024","Mon Oct 07 10:31:46 GMT 2024","28","tests.backend","test_create_project","TestProjectCreateWithInvalidData","","","Check for project creation with invalid data in the ""id"" field","Negative test checks creation of a new project with invalid data in the ""id"" field."
"passed","Mon Oct 07 10:31:47 GMT 2024","Mon Oct 07 10:31:47 GMT 2024","32","tests.backend","test_create_project","TestProjectCreateWithInvalidData","","","Check for project creation with invalid data in the ""id"" field","Negative test checks creation of a new project with invalid data in the ""id"" field."
"passed","Mon Oct 07 10:31:48 GMT 2024","Mon Oct 07 10:31:48 GMT 2024","85","tests.backend","test_create_project","TestProjectCreateWithTheSameData","","","Check if a project is created with an existing ""id"" of another project","A negative test checks the creation of a new project with an existing ""id"" of another project""."
"passed","Mon Oct 07 10:34:53 GMT 2024","Mon Oct 07 10:34:53 GMT 2024","72","tests.backend","test_run_build_conf","TestRunBuildConfWithWrongBuildConfId","","","Проверка запуска несуществующей билд конфигурации","A negative test checks for running a non-existent build configuration.."
"passed","Mon Oct 07 10:42:22 GMT 2024","Mon Oct 07 10:42:34 GMT 2024","12236","tests.frontend","test_e2e_create_project","","","","Check the creation of a copy of the project","A positive test verifies the creation of a new project based on copying from an existing one."
"passed","Mon Oct 07 10:31:42 GMT 2024","Mon Oct 07 10:31:42 GMT 2024","114","tests.backend","test_create_build_conf","TestBuildConfCreateWithAlreadyUsedIdAndName","","","Check for creation of a build configuration with an existing ""id"" of a build configuration","Negative test checks creation of build configuration with already existing ""id"" of build configuration."
"passed","Mon Oct 07 10:31:40 GMT 2024","Mon Oct 07 10:31:41 GMT 2024","99","tests.backend","test_create_build_conf","TestBuildConfCreateWithoutObligatoryFields","","","Check the creation of a build configuration without the ""steps"" field","The test checks the creation of a build configuration without the ""steps"" field."
"passed","Mon Oct 07 10:31:45 GMT 2024","Mon Oct 07 10:31:45 GMT 2024","128","tests.backend","test_create_build_conf","TestBuildConfCopy","","","Check the copying of the build configuration с неизвестным ""id"" source build conf","Negative test checks creation of build config by copying using unknown ""id"" source build config."
"broken","Mon Oct 07 10:39:48 GMT 2024","Mon Oct 07 10:40:00 GMT 2024","12511","tests.frontend","test_e2e_create_build_conf","","","","Check for creation of a copy of a build configuration with an invalid id","Negative test checks for creating a copy of a build configuration with an invalid id."
"passed","Mon Oct 07 10:31:44 GMT 2024","Mon Oct 07 10:31:44 GMT 2024","123","tests.backend","test_create_build_conf","TestBuildConfCopy","","","Check the copying of the build configuration с неизвестным ""id"" source build conf","Negative test checks creation of build config by copying using unknown ""id"" source build config."
"passed","Mon Oct 07 10:31:51 GMT 2024","Mon Oct 07 10:31:51 GMT 2024","328","tests.backend","test_create_project","TestProjectCreateAndDelete","","","Check a request for information about a remote project","The test checks the creation of a new project, its deletion and obtaining information about the deleted project""."
"passed","Mon Oct 07 10:31:47 GMT 2024","Mon Oct 07 10:31:47 GMT 2024","21","tests.backend","test_create_project","TestProjectCreateWithInvalidData","","","Check if a project is created with an empty ""name"" field","The negative test checks the creation of a new project with an empty ""name"" field.."
"passed","Mon Oct 07 10:31:46 GMT 2024","Mon Oct 07 10:31:46 GMT 2024","157","tests.backend","test_create_build_conf","TestBuildConfCreateDeleteAndGetInfo","","","Check the creation, deletion of a build configuration and obtaining information about it","The negative test checks the creation of a build configuration, its deletion and the request for information about it."
"passed","Mon Oct 07 10:41:13 GMT 2024","Mon Oct 07 10:41:31 GMT 2024","18146","tests.frontend","test_e2e_create_project","","","","Change project data using an invalid id and then changing it correctly","Flow from a negative test on changing a project with an invalid id followed by its correct change."
"passed","Mon Oct 07 10:44:00 GMT 2024","Mon Oct 07 10:44:27 GMT 2024","26345","tests.frontend","test_e2e_critical_user_flow","","","","Check the creation of the project, building the configuration and then launching it","Positive test checks Critical user flow from project creation to build launch."
"passed","Mon Oct 07 10:34:53 GMT 2024","Mon Oct 07 10:35:28 GMT 2024","35175","tests.backend","test_user_critical_flow","TestProjectCreate","","","Check the user flow for creating a project, building a configuration and launching it","The test checks the creation of a new project and its appearance in the general list of projects."
"passed","Mon Oct 07 10:31:47 GMT 2024","Mon Oct 07 10:31:47 GMT 2024","28","tests.backend","test_create_project","TestProjectCreateWithInvalidData","","","Check for project creation with invalid data in the ""parentProject"" field","Negative test checks creation of a new project with invalid data in the ""parentProject"" field."
"passed","Mon Oct 07 10:31:39 GMT 2024","Mon Oct 07 10:31:39 GMT 2024","96","tests.backend","test_create_build_conf","TestBuildCreateWithInvalidData","","","Check for creation of build configuration with invalid data in the ""project_id"" field","Negative test creating a build configuration with invalid data in the ""project_id"" field."
